location,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,stringency_index,population,population_density
Italy,4/22/2020,183957,2729,3067,3042.531,45.136,50.726,93.52,60461828,205.859
Italy,4/23/2020,187327,3370,3167.429,3098.269,55.738,52.387,93.52,60461828,205.859
Italy,4/24/2020,189973,2646,3004.571,3142.032,43.763,49.694,93.52,60461828,205.859
Italy,4/25/2020,192994,3021,2937.143,3191.997,49.965,48.578,93.52,60461828,205.859
Italy,4/26/2020,195351,2357,2775.143,3230.981,38.983,45.899,93.52,60461828,205.859
Italy,4/27/2020,197675,2324,2671.857,3269.418,38.437,44.191,93.52,60461828,205.859
Italy,4/28/2020,199414,1739,2598,3298.18,28.762,42.969,93.52,60461828,205.859
Italy,4/29/2020,201505,2091,2506.857,3332.764,34.584,41.462,93.52,60461828,205.859
Italy,4/30/2020,203591,2086,2323.429,3367.265,34.501,38.428,93.52,60461828,205.859
Italy,5/1/2020,205463,1872,2212.857,3398.227,30.962,36.599,93.52,60461828,205.859
Italy,5/2/2020,207428,1965,2062,3430.727,32.5,34.104,93.52,60461828,205.859
Italy,5/3/2020,209328,1900,1996.714,3462.151,31.425,33.024,93.52,60461828,205.859
Italy,5/4/2020,210717,1389,1863.143,3485.125,22.973,30.815,62.96,60461828,205.859
Italy,5/5/2020,211938,1221,1789.143,3505.319,20.195,29.591,62.96,60461828,205.859
Italy,5/6/2020,213013,1075,1644,3523.099,17.78,27.191,62.96,60461828,205.859
Italy,5/7/2020,214457,1444,1552.286,3546.982,23.883,25.674,62.96,60461828,205.859
Italy,5/8/2020,215858,1401,1485,3570.153,23.172,24.561,62.96,60461828,205.859
Italy,5/9/2020,217185,1327,1393.857,3592.101,21.948,23.054,62.96,60461828,205.859
Italy,5/10/2020,218268,1083,1277.143,3610.013,17.912,21.123,62.96,60461828,205.859
Italy,5/11/2020,219070,802,1193.286,3623.278,13.265,19.736,62.96,60461828,205.859
Italy,5/12/2020,219814,744,1125.143,3635.583,12.305,18.609,62.96,60461828,205.859
Italy,5/13/2020,221216,1402,1171.857,3658.771,23.188,19.382,62.96,60461828,205.859
Italy,5/14/2020,222104,888,1092.429,3673.458,14.687,18.068,62.96,60461828,205.859
Italy,5/15/2020,223096,992,1034,3689.865,16.407,17.102,62.96,60461828,205.859
Italy,5/16/2020,223885,789,957.143,3702.915,13.05,15.831,66.67,60461828,205.859
Italy,5/17/2020,224760,875,927.429,3717.387,14.472,15.339,66.67,60461828,205.859
Italy,5/18/2020,225435,675,909.286,3728.551,11.164,15.039,63.89,60461828,205.859
Italy,5/19/2020,225886,451,867.429,3736.01,7.459,14.347,63.89,60461828,205.859
Italy,5/20/2020,226699,813,783.286,3749.457,13.447,12.955,63.89,60461828,205.859
Italy,5/21/2020,227364,665,751.429,3760.455,10.999,12.428,63.89,60461828,205.859
Italy,5/22/2020,228006,642,701.429,3771.074,10.618,11.601,63.89,60461828,205.859
Italy,5/23/2020,228658,652,681.857,3781.857,10.784,11.277,63.89,60461828,205.859
Italy,5/24/2020,229327,669,652.429,3792.922,11.065,10.791,63.89,60461828,205.859
Italy,5/25/2020,229858,531,631.857,3801.704,8.782,10.451,63.89,60461828,205.859
Italy,5/26/2020,230158,300,610.286,3806.666,4.962,10.094,63.89,60461828,205.859
Italy,5/27/2020,230555,397,550.857,3813.232,6.566,9.111,63.89,60461828,205.859
Italy,5/28/2020,231139,584,539.286,3822.891,9.659,8.919,63.89,60461828,205.859
Italy,5/29/2020,231732,593,532.286,3832.699,9.808,8.804,63.89,60461828,205.859
Italy,5/30/2020,232248,516,512.857,3841.234,8.534,8.482,63.89,60461828,205.859
Italy,5/31/2020,232664,416,476.714,3848.114,6.88,7.885,63.89,60461828,205.859
Italy,6/1/2020,233019,355,451.571,3853.985,5.871,7.469,63.89,60461828,205.859
Italy,6/2/2020,233197,178,434.143,3856.929,2.944,7.18,52.78,60461828,205.859
Italy,6/3/2020,233515,318,422.857,3862.189,5.26,6.994,44.44,60461828,205.859
Italy,6/4/2020,233836,321,385.286,3867.498,5.309,6.372,44.44,60461828,205.859
Italy,6/5/2020,234013,177,325.857,3870.425,2.927,5.389,44.44,60461828,205.859
Italy,6/6/2020,234531,518,326.143,3878.993,8.567,5.394,44.44,60461828,205.859
Italy,6/7/2020,234801,270,305.286,3883.459,4.466,5.049,44.44,60461828,205.859
Italy,6/8/2020,234998,197,282.714,3886.717,3.258,4.676,44.44,60461828,205.859
Italy,6/9/2020,235278,280,297.286,3891.348,4.631,4.917,44.44,60461828,205.859
Italy,6/10/2020,235561,283,292.286,3896.028,4.681,4.834,44.44,60461828,205.859
Italy,6/11/2020,235763,202,275.286,3899.369,3.341,4.553,50,60461828,205.859
Italy,6/12/2020,236142,379,304.143,3905.638,6.268,5.03,50,60461828,205.859
Italy,6/13/2020,236305,163,253.429,3908.334,2.696,4.192,50,60461828,205.859
Italy,6/14/2020,236651,346,264.286,3914.056,5.723,4.371,50,60461828,205.859
Italy,6/15/2020,236989,338,284.429,3919.647,5.59,4.704,55.56,60461828,205.859
Italy,6/16/2020,237290,301,287.429,3924.625,4.978,4.754,55.56,60461828,205.859
Italy,6/17/2020,237500,210,277,3928.098,3.473,4.581,55.56,60461828,205.859
Italy,6/18/2020,237828,328,295,3933.523,5.425,4.879,55.56,60461828,205.859
Italy,6/19/2020,238159,331,288.143,3938.998,5.475,4.766,55.56,60461828,205.859
Italy,6/20/2020,238011,-148,243.714,3936.55,-2.448,4.031,55.56,60461828,205.859
Italy,6/21/2020,238275,264,232,3940.916,4.366,3.837,55.56,60461828,205.859
Italy,6/22/2020,238499,224,215.714,3944.621,3.705,3.568,55.56,60461828,205.859
Italy,6/23/2020,238720,221,204.286,3948.276,3.655,3.379,55.56,60461828,205.859
Italy,6/24/2020,238833,113,190.429,3950.145,1.869,3.15,55.56,60461828,205.859
Italy,6/25/2020,239410,577,226,3959.688,9.543,3.738,55.56,60461828,205.859
Italy,6/26/2020,239706,296,221,3964.584,4.896,3.655,55.56,60461828,205.859
Italy,6/27/2020,239961,255,278.571,3968.802,4.218,4.607,55.56,60461828,205.859
Italy,6/28/2020,240136,175,265.857,3971.696,2.894,4.397,55.56,60461828,205.859
Italy,6/29/2020,240310,174,258.714,3974.574,2.878,4.279,55.56,60461828,205.859
Italy,6/30/2020,240436,126,245.143,3976.658,2.084,4.055,55.56,60461828,205.859
Italy,7/1/2020,240578,142,249.286,3979.006,2.349,4.123,55.56,60461828,205.859
Italy,7/2/2020,240760,182,192.857,3982.017,3.01,3.19,55.56,60461828,205.859
Italy,7/3/2020,240961,201,179.286,3985.341,3.324,2.965,55.56,60461828,205.859
Italy,7/4/2020,241184,223,174.714,3989.029,3.688,2.89,55.56,60461828,205.859
Italy,7/5/2020,241419,235,183.286,3992.916,3.887,3.031,55.56,60461828,205.859
Italy,7/6/2020,241611,192,185.857,3996.092,3.176,3.074,55.56,60461828,205.859
Italy,7/7/2020,241819,208,197.571,3999.532,3.44,3.268,55.56,60461828,205.859
Italy,7/8/2020,241956,137,196.857,4001.798,2.266,3.256,55.56,60461828,205.859
Italy,7/9/2020,242149,193,198.429,4004.99,3.192,3.282,58.33,60461828,205.859
Italy,7/10/2020,242363,214,200.286,4008.529,3.539,3.313,58.33,60461828,205.859
Italy,7/11/2020,242639,276,207.857,4013.094,4.565,3.438,58.33,60461828,205.859
Italy,7/12/2020,242827,188,201.143,4016.203,3.109,3.327,58.33,60461828,205.859
Italy,7/13/2020,243061,234,207.143,4020.074,3.87,3.426,58.33,60461828,205.859
Italy,7/14/2020,243230,169,201.571,4022.869,2.795,3.334,58.33,60461828,205.859
Italy,7/15/2020,243344,114,198.286,4024.754,1.885,3.28,58.33,60461828,205.859
Italy,7/16/2020,243506,162,193.857,4027.434,2.679,3.206,58.33,60461828,205.859
Italy,7/17/2020,243736,230,196.143,4031.238,3.804,3.244,58.33,60461828,205.859
Italy,7/18/2020,243967,231,189.714,4035.058,3.821,3.138,58.33,60461828,205.859
Italy,7/19/2020,244216,249,198.429,4039.177,4.118,3.282,58.33,60461828,205.859
Italy,7/20/2020,244434,218,196.143,4042.782,3.606,3.244,58.33,60461828,205.859
Italy,7/21/2020,244624,190,199.143,4045.925,3.142,3.294,58.33,60461828,205.859
Italy,7/22/2020,244752,128,201.143,4048.042,2.117,3.327,58.33,60461828,205.859
Italy,7/23/2020,245032,280,218,4052.673,4.631,3.606,58.33,60461828,205.859
Italy,7/24/2020,245338,306,228.857,4057.734,5.061,3.785,58.33,60461828,205.859
Italy,7/25/2020,245590,252,231.857,4061.902,4.168,3.835,58.33,60461828,205.859
Italy,7/26/2020,245864,274,235.429,4066.433,4.532,3.894,58.33,60461828,205.859
Italy,7/27/2020,246118,254,240.571,4070.634,4.201,3.979,48.15,60461828,205.859
Italy,7/28/2020,246286,168,237.429,4073.413,2.779,3.927,48.15,60461828,205.859
Italy,7/29/2020,246488,202,248,4076.754,3.341,4.102,48.15,60461828,205.859
Italy,7/30/2020,246776,288,249.143,4081.517,4.763,4.121,48.15,60461828,205.859
Italy,7/31/2020,247158,382,260,4087.835,6.318,4.3,48.15,60461828,205.859
Italy,8/1/2020,247537,379,278.143,4094.104,6.268,4.6,48.15,60461828,205.859
Italy,8/2/2020,247832,295,281.143,4098.983,4.879,4.65,48.15,60461828,205.859
Italy,8/3/2020,248070,238,278.857,4102.919,3.936,4.612,48.15,60461828,205.859
Italy,8/4/2020,248229,159,277.571,4105.549,2.63,4.591,48.15,60461828,205.859
Italy,8/5/2020,248419,190,275.857,4108.692,3.142,4.563,48.15,60461828,205.859
Italy,8/6/2020,248803,384,289.571,4115.043,6.351,4.789,48.15,60461828,205.859
Italy,8/7/2020,249204,401,292.286,4121.675,6.632,4.834,48.15,60461828,205.859
Italy,8/8/2020,249756,552,317,4130.805,9.13,5.243,50.93,60461828,205.859
Italy,8/9/2020,250103,347,324.429,4136.544,5.739,5.366,50.93,60461828,205.859
Italy,8/10/2020,250566,463,356.571,4144.202,7.658,5.897,50.93,60461828,205.859
Italy,8/11/2020,250825,259,370.857,4148.485,4.284,6.134,50.93,60461828,205.859
Italy,8/12/2020,251237,412,402.571,4155.299,6.814,6.658,50.93,60461828,205.859
Italy,8/13/2020,251713,476,415.714,4163.172,7.873,6.876,50.93,60461828,205.859
Italy,8/14/2020,252235,522,433,4171.806,8.634,7.162,50.93,60461828,205.859
Italy,8/15/2020,252809,574,436.143,4181.299,9.494,7.214,50.93,60461828,205.859
Italy,8/16/2020,253438,629,476.429,4191.703,10.403,7.88,50.93,60461828,205.859
Italy,8/17/2020,253915,477,478.429,4199.592,7.889,7.913,54.63,60461828,205.859
Italy,8/18/2020,254235,320,487.143,4204.884,5.293,8.057,54.63,60461828,205.859
Italy,8/19/2020,254636,401,485.571,4211.517,6.632,8.031,54.63,60461828,205.859
Italy,8/20/2020,255278,642,509.286,4222.135,10.618,8.423,54.63,60461828,205.859
Italy,8/21/2020,256118,840,554.714,4236.028,13.893,9.175,54.63,60461828,205.859
Italy,8/22/2020,257065,947,608,4251.691,15.663,10.056,54.63,60461828,205.859
Italy,8/23/2020,258136,1071,671.143,4269.404,17.714,11.1,54.63,60461828,205.859
Italy,8/24/2020,259345,1209,775.714,4289.401,19.996,12.83,54.63,60461828,205.859
Italy,8/25/2020,260298,953,866.143,4305.163,15.762,14.325,54.63,60461828,205.859
Italy,8/26/2020,261174,876,934,4319.651,14.488,15.448,54.63,60461828,205.859
Italy,8/27/2020,262540,1366,1037.429,4342.244,22.593,17.158,54.63,60461828,205.859
Italy,8/28/2020,263949,1409,1118.714,4365.548,23.304,18.503,54.63,60461828,205.859
Italy,8/29/2020,265409,1460,1192,4389.695,24.147,19.715,54.63,60461828,205.859
Italy,8/30/2020,266853,1444,1245.286,4413.578,23.883,20.596,54.63,60461828,205.859
Italy,8/31/2020,268218,1365,1267.571,4436.154,22.576,20.965,54.63,60461828,205.859
Italy,9/1/2020,269214,996,1273.714,4452.628,16.473,21.066,54.63,60461828,205.859
Italy,9/2/2020,270189,975,1287.857,4468.753,16.126,21.3,54.63,60461828,205.859
Italy,9/3/2020,271515,1326,1282.143,4490.685,21.931,21.206,54.63,60461828,205.859
Italy,9/4/2020,272912,1397,1280.429,4513.79,23.105,21.177,54.63,60461828,205.859
Italy,9/5/2020,274644,1732,1319.286,4542.436,28.646,21.82,54.63,60461828,205.859
Italy,9/6/2020,276338,1694,1355,4570.454,28.018,22.411,54.63,60461828,205.859
Italy,9/7/2020,277634,1296,1345.143,4591.889,21.435,22.248,54.63,60461828,205.859
Italy,9/8/2020,278784,1150,1367.143,4610.909,19.02,22.612,54.63,60461828,205.859
Italy,9/9/2020,280153,1369,1423.429,4633.552,22.642,23.543,54.63,60461828,205.859
Italy,9/10/2020,281583,1430,1438.286,4657.203,23.651,23.788,54.63,60461828,205.859
Italy,9/11/2020,283180,1597,1466.857,4683.616,26.413,24.261,54.63,60461828,205.859
Italy,9/12/2020,284796,1616,1450.286,4710.344,26.728,23.987,,60461828,205.859
Italy,9/13/2020,286297,1501,1422.714,4735.169,24.826,23.531,,60461828,205.859
Italy,9/14/2020,287753,1456,1445.571,4759.251,24.081,23.909,,60461828,205.859
Italy,9/15/2020,288761,1008,1425.286,4775.922,16.672,23.573,,60461828,205.859
Italy,9/16/2020,289990,1229,1405.286,4796.249,20.327,23.243,,60461828,205.859
Italy,9/17/2020,291442,1452,1408.429,4820.264,24.015,23.295,,60461828,205.859
Italy,9/18/2020,293025,1583,1406.429,4846.446,26.182,23.261,,60461828,205.859
Italy,9/19/2020,294932,1907,1448,4877.987,31.541,23.949,,60461828,205.859
Italy,9/20/2020,296569,1637,1467.429,4905.062,27.075,24.27,,60461828,205.859
Italy,9/21/2020,298156,1587,1486.143,4931.31,26.248,24.58,,60461828,205.859
Italy,9/22/2020,299506,1350,1535,4953.638,22.328,25.388,,60461828,205.859
Italy,9/23/2020,300897,1391,1558.143,4976.644,23.006,25.771,,60461828,205.859
Luxembourg,12/31/2019,0,0,,0,0,,,625976,231.447
Luxembourg,1/1/2020,0,0,,0,0,,0,625976,231.447
Luxembourg,1/2/2020,0,0,,0,0,,0,625976,231.447
Luxembourg,1/3/2020,0,0,,0,0,,0,625976,231.447
Luxembourg,1/4/2020,0,0,,0,0,,0,625976,231.447
Luxembourg,1/5/2020,0,0,,0,0,,0,625976,231.447
Luxembourg,1/6/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/7/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/8/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/9/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/10/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/11/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/12/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/13/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/14/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/15/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/16/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/17/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/18/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/19/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/20/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/21/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/22/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/23/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/24/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/25/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/26/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/27/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/28/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/29/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/30/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,1/31/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/1/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/2/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/3/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/4/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/5/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/6/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/7/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/8/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/9/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/10/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/11/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/12/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/13/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/14/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/15/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/16/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/17/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/18/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/19/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/20/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/21/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/22/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/23/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/24/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/25/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/26/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/27/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/28/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,2/29/2020,0,0,0,0,0,0,0,625976,231.447
Luxembourg,3/1/2020,1,1,0.143,1.598,1.598,0.228,0,625976,231.447
Luxembourg,3/2/2020,1,0,0.143,1.598,0,0.228,0,625976,231.447
Luxembourg,3/3/2020,,,0.143,,,0.228,0,625976,231.447
Luxembourg,3/4/2020,,,0.143,,,0.228,0,625976,231.447
Luxembourg,3/5/2020,,,0.143,,,0.228,11.11,625976,231.447
Luxembourg,3/6/2020,,,0.143,,,0.228,11.11,625976,231.447
Luxembourg,3/7/2020,3,2,0.429,4.793,3.195,0.685,11.11,625976,231.447
Luxembourg,3/8/2020,,,0.286,,,0.456,11.11,625976,231.447
Luxembourg,3/9/2020,5,2,0.571,7.988,3.195,0.913,22.22,625976,231.447
Luxembourg,3/10/2020,,,0.571,,,0.913,22.22,625976,231.447
Luxembourg,3/11/2020,7,2,0.857,11.183,3.195,1.369,22.22,625976,231.447
Luxembourg,3/12/2020,7,0,0.857,11.183,0,1.369,31.48,625976,231.447
Luxembourg,3/13/2020,26,19,3.571,41.535,30.353,5.705,42.59,625976,231.447
Luxembourg,3/14/2020,38,12,5,60.705,19.17,7.988,42.59,625976,231.447
Luxembourg,3/15/2020,,,5,,,7.988,53.7,625976,231.447
Luxembourg,3/16/2020,77,39,10.286,123.008,62.303,16.431,72.22,625976,231.447
Luxembourg,3/17/2020,81,4,10.857,129.398,6.39,17.344,79.63,625976,231.447
Luxembourg,3/18/2020,140,59,19,223.651,94.253,30.353,79.63,625976,231.447
Luxembourg,3/19/2020,210,70,29,335.476,111.825,46.328,79.63,625976,231.447
Luxembourg,3/20/2020,345,135,45.571,551.139,215.663,72.801,79.63,625976,231.447
Luxembourg,3/21/2020,484,139,63.714,773.193,222.053,101.784,79.63,625976,231.447
Luxembourg,3/22/2020,670,186,90.286,1070.329,297.136,144.232,79.63,625976,231.447
Luxembourg,3/23/2020,798,128,103,1274.809,204.481,164.543,79.63,625976,231.447
Luxembourg,3/24/2020,875,77,113.429,1397.817,123.008,181.203,79.63,625976,231.447
Luxembourg,3/25/2020,1099,224,137,1755.658,357.841,218.858,79.63,625976,231.447
Luxembourg,3/26/2020,1333,234,160.429,2129.475,373.816,256.285,79.63,625976,231.447
Luxembourg,3/27/2020,1453,120,158.286,2321.175,191.701,252.862,79.63,625976,231.447
Luxembourg,3/28/2020,1605,152,160.143,2563.996,242.821,255.829,79.63,625976,231.447
Luxembourg,3/29/2020,1831,226,165.857,2925.032,361.036,264.958,79.63,625976,231.447
Luxembourg,3/30/2020,1950,119,164.571,3115.135,190.103,262.904,79.63,625976,231.447
Luxembourg,3/31/2020,1988,38,159,3175.841,60.705,254.003,79.63,625976,231.447
Luxembourg,4/1/2020,2178,190,154.143,3479.367,303.526,246.244,79.63,625976,231.447
Luxembourg,4/2/2020,2319,141,140.857,3704.615,225.248,225.02,79.63,625976,231.447
Luxembourg,4/3/2020,2487,168,147.714,3972.996,268.381,235.974,79.63,625976,231.447
Luxembourg,4/4/2020,2612,125,143.857,4172.684,199.688,229.813,79.63,625976,231.447
Luxembourg,4/5/2020,2729,117,128.286,4359.592,186.908,204.937,79.63,625976,231.447
Luxembourg,4/6/2020,2804,75,122,4479.405,119.813,194.896,79.63,625976,231.447
Luxembourg,4/7/2020,2843,39,122.143,4541.708,62.303,195.124,79.63,625976,231.447
Luxembourg,4/8/2020,2970,127,113.143,4744.591,202.883,180.746,79.63,625976,231.447
Luxembourg,4/9/2020,3034,64,102.143,4846.831,102.24,163.174,79.63,625976,231.447
Luxembourg,4/10/2020,3115,81,89.714,4976.229,129.398,143.319,79.63,625976,231.447
Luxembourg,4/11/2020,3223,108,87.286,5148.76,172.531,139.439,79.63,625976,231.447
Luxembourg,4/12/2020,3270,47,77.286,5223.842,75.083,123.464,79.63,625976,231.447
Luxembourg,4/13/2020,3281,11,68.143,5241.415,17.573,108.859,79.63,625976,231.447
Luxembourg,4/14/2020,3292,11,64.143,5258.988,17.573,102.469,79.63,625976,231.447
Luxembourg,4/15/2020,3307,15,48.143,5282.95,23.963,76.908,79.63,625976,231.447
Luxembourg,4/16/2020,3373,66,48.429,5388.385,105.435,77.365,79.63,625976,231.447
Luxembourg,4/17/2020,3444,71,47,5501.808,113.423,75.083,79.63,625976,231.447
Luxembourg,4/18/2020,3480,36,36.714,5559.319,57.51,58.651,79.63,625976,231.447
Luxembourg,4/19/2020,3537,57,38.143,5650.376,91.058,60.933,79.63,625976,231.447
Luxembourg,4/20/2020,3550,13,38.429,5671.144,20.768,61.39,70.37,625976,231.447
Luxembourg,4/21/2020,3558,8,38,5683.924,12.78,60.705,70.37,625976,231.447
Luxembourg,4/22/2020,3618,60,44.429,5779.774,95.85,70.975,70.37,625976,231.447
Luxembourg,4/23/2020,3654,36,40.143,5837.284,57.51,64.128,70.37,625976,231.447
Luxembourg,4/24/2020,3665,11,31.571,5854.857,17.573,50.436,70.37,625976,231.447
Luxembourg,4/25/2020,3695,30,30.714,5902.782,47.925,49.066,70.37,625976,231.447
Luxembourg,4/26/2020,3711,16,24.857,5928.342,25.56,39.709,70.37,625976,231.447
Luxembourg,4/27/2020,3723,12,24.714,5947.512,19.17,39.481,70.37,625976,231.447
Luxembourg,4/28/2020,3729,6,24.429,5957.097,9.585,39.025,70.37,625976,231.447
Luxembourg,4/29/2020,3741,12,17.571,5976.267,19.17,28.07,70.37,625976,231.447
Luxembourg,4/30/2020,3769,28,16.429,6020.998,44.73,26.245,70.37,625976,231.447
Luxembourg,5/1/2020,3784,15,17,6044.96,23.963,27.158,70.37,625976,231.447
Luxembourg,5/2/2020,3802,18,15.286,6073.715,28.755,24.419,70.37,625976,231.447
Luxembourg,5/3/2020,3812,10,14.429,6089.69,15.975,23.05,70.37,625976,231.447
Luxembourg,5/4/2020,3824,12,14.429,6108.86,19.17,23.05,70.37,625976,231.447
Luxembourg,5/5/2020,3828,4,14.143,6115.25,6.39,22.593,70.37,625976,231.447
Luxembourg,5/6/2020,3840,12,14.143,6134.42,19.17,22.593,70.37,625976,231.447
Luxembourg,5/7/2020,3851,11,11.714,6151.993,17.573,18.714,70.37,625976,231.447
Luxembourg,5/8/2020,3859,8,10.714,6164.773,12.78,17.116,70.37,625976,231.447
Luxembourg,5/9/2020,3871,12,9.857,6183.943,19.17,15.747,70.37,625976,231.447
Luxembourg,5/10/2020,3877,6,9.286,6193.528,9.585,14.834,70.37,625976,231.447
Luxembourg,5/11/2020,3886,9,8.857,6207.906,14.378,14.149,56.48,625976,231.447
Luxembourg,5/12/2020,3888,2,8.571,6211.101,3.195,13.693,56.48,625976,231.447
Luxembourg,5/13/2020,3894,6,7.714,6220.686,9.585,12.324,56.48,625976,231.447
Luxembourg,5/14/2020,3904,10,7.571,6236.661,15.975,12.095,56.48,625976,231.447
Luxembourg,5/15/2020,3915,11,8,6254.233,17.573,12.78,56.48,625976,231.447
Luxembourg,5/16/2020,3923,8,7.429,6267.013,12.78,11.867,56.48,625976,231.447
Luxembourg,5/17/2020,3930,7,7.571,6278.196,11.183,12.095,56.48,625976,231.447
Luxembourg,5/18/2020,3945,15,8.429,6302.159,23.963,13.465,56.48,625976,231.447
Luxembourg,5/19/2020,3947,2,8.429,6305.354,3.195,13.465,56.48,625976,231.447
Luxembourg,5/20/2020,3958,11,9.143,6322.926,17.573,14.606,56.48,625976,231.447
Luxembourg,5/21/2020,3971,13,9.571,6343.694,20.768,15.29,56.48,625976,231.447
Luxembourg,5/22/2020,3980,9,9.286,6358.071,14.378,14.834,56.48,625976,231.447
Luxembourg,5/23/2020,3981,1,8.286,6359.669,1.598,13.236,56.48,625976,231.447
Luxembourg,5/24/2020,3990,9,8.571,6374.046,14.378,13.693,56.48,625976,231.447
Luxembourg,5/25/2020,3992,2,6.714,6377.241,3.195,10.726,43.52,625976,231.447
Luxembourg,5/26/2020,3993,1,6.571,6378.839,1.598,10.498,43.52,625976,231.447
Luxembourg,5/27/2020,3995,2,5.286,6382.034,3.195,8.444,43.52,625976,231.447
Luxembourg,5/28/2020,4001,6,4.286,6391.619,9.585,6.846,43.52,625976,231.447
Luxembourg,5/29/2020,4008,7,4,6402.801,11.183,6.39,43.52,625976,231.447
Luxembourg,5/30/2020,4012,4,4.429,6409.191,6.39,7.075,43.52,625976,231.447
Luxembourg,5/31/2020,4016,4,3.714,6415.581,6.39,5.934,43.52,625976,231.447
Luxembourg,6/1/2020,4018,2,3.714,6418.776,3.195,5.934,43.52,625976,231.447
Luxembourg,6/2/2020,4019,1,3.714,6420.374,1.598,5.934,43.52,625976,231.447
Luxembourg,6/3/2020,4020,1,3.571,6421.971,1.598,5.705,43.52,625976,231.447
Luxembourg,6/4/2020,4020,0,2.714,6421.971,0,4.336,43.52,625976,231.447
Luxembourg,6/5/2020,4027,7,2.714,6433.154,11.183,4.336,43.52,625976,231.447
Luxembourg,6/6/2020,4032,5,2.857,6441.142,7.988,4.564,43.52,625976,231.447
Luxembourg,6/7/2020,4035,3,2.714,6445.934,4.793,4.336,43.52,625976,231.447
Luxembourg,6/8/2020,4039,4,3,6452.324,6.39,4.793,43.52,625976,231.447
Luxembourg,6/9/2020,4040,1,3,6453.922,1.598,4.793,43.52,625976,231.447
Luxembourg,6/10/2020,4046,6,3.714,6463.507,9.585,5.934,43.52,625976,231.447
Luxembourg,6/11/2020,4049,3,4.143,6468.299,4.793,6.618,37.96,625976,231.447
Luxembourg,6/12/2020,4052,3,3.571,6473.092,4.793,5.705,37.96,625976,231.447
Luxembourg,6/13/2020,4055,3,3.286,6477.884,4.793,5.249,37.96,625976,231.447
